order_id,user_id,status,total_amount,created_at
1645,811,returned,2772.13,2024-03-28 04:37:00
1646,472,completed,1350.26,2024-03-16 18:56:00
1647,871,returned,6405.35,2024-12-08 03:33:00
1648,541,pending,5821.06,2024-12-04 15:17:00
1649,330,returned,2335.72,2024-05-15 09:45:00
1650,85,cancelled,5629.3,2024-05-04 21:41:00
1651,753,pending,6980.15,2024-02-08 15:03:00
1652,218,completed,6737.94,2024-08-27 12:12:00
1653,500,completed,3470.46,2024-10-29 16:32:00
1654,880,cancelled,7628.83,2024-06-08 22:29:00
1655,672,pending,8493.29,2024-02-24 04:14:00
1656,939,cancelled,3917.2,2024-08-19 19:32:00
1657,208,returned,1960.74,2024-05-22 13:10:00
1658,703,cancelled,9519.8,2024-10-22 20:06:00
1659,151,returned,8774.34,2024-02-26 07:01:00
1660,916,returned,1951.59,2024-01-15 15:42:00
1661,544,returned,3584.37,2024-03-01 17:05:00
1662,363,returned,2199.45,2024-07-22 16:27:00
1663,521,cancelled,626.26,2024-05-19 11:06:00
1664,51,returned,7346.82,2024-08-04 06:18:00
1665,194,returned,1848.79,2024-05-21 16:38:00
1666,506,returned,1180.93,2024-01-26 20:15:00
1667,982,completed,2273.84,2024-01-28 01:36:00
1668,273,pending,751.89,2024-02-21 08:14:00
1669,904,returned,3979.89,2024-02-21 07:46:00
1670,844,cancelled,5002.2,2024-03-28 06:22:00
1671,653,cancelled,7087.95,2024-05-27 23:00:00
1672,97,pending,5082.08,2024-12-24 19:30:00
1673,757,cancelled,8540.38,2024-12-18 07:10:00
1674,323,completed,1749.79,2024-06-19 14:09:00
1675,986,completed,6693.71,2024-08-07 10:01:00
1676,182,cancelled,8824.45,2024-03-28 21:48:00
1677,874,completed,5980.65,2024-08-30 18:00:00
1678,501,pending,4778.43,2024-01-24 00:36:00
1679,697,cancelled,8370.05,2024-09-25 16:10:00
1680,774,pending,7775.04,2024-02-21 09:51:00
1681,754,cancelled,4580.9,2024-06-28 17:16:00
1682,680,returned,2610.01,2024-08-22 00:52:00
1683,362,cancelled,7130.56,2024-09-22 21:54:00
1684,886,returned,1216.33,2024-12-17 16:46:00
1685,656,completed,1564.21,2024-07-29 07:42:00
1686,146,cancelled,5028.54,2024-05-05 18:47:00
1687,713,returned,3658.26,2024-02-15 06:58:00
1688,978,returned,6423.46,2024-05-20 20:43:00
1689,558,returned,9874.58,2024-09-26 05:16:00
1690,933,cancelled,8891.15,2024-07-19 18:26:00
1691,968,cancelled,3162.3,2024-01-22 18:33:00
1692,719,cancelled,8358.3,2024-03-03 13:50:00
1693,466,cancelled,2955.24,2024-01-05 15:59:00
1694,702,pending,4716.54,2024-03-17 16:18:00
1695,639,pending,3106.09,2024-05-27 02:51:00
1696,302,completed,4593.2,2024-04-21 09:52:00
1697,608,completed,626.61,2024-06-05 00:27:00
1698,361,completed,594.03,2024-03-11 11:56:00
1699,291,pending,9541.48,2024-12-31 08:09:00
1700,751,pending,4377.3,2024-02-11 09:14:00
1701,33,returned,9336.05,2024-05-07 21:40:00
1702,396,returned,4051.22,2024-02-20 08:58:00
1703,310,cancelled,1815.69,2024-08-11 21:56:00
1704,331,pending,6864.88,2024-04-12 08:08:00
1705,427,pending,3080.52,2024-02-13 09:36:00
1706,950,returned,5503.72,2024-07-11 13:06:00
1707,142,returned,6971.92,2024-09-14 21:45:00
1708,367,returned,3606.52,2024-08-26 13:26:00
1709,473,completed,9134.33,2024-01-14 13:05:00
1710,774,pending,6190.56,2024-06-03 07:37:00
1711,525,cancelled,1360.02,2024-10-05 18:56:00
1712,301,completed,7577.82,2024-07-20 04:25:00
1713,687,completed,4681.8,2024-09-22 14:53:00
1714,56,completed,641.46,2024-11-28 03:21:00
1715,609,completed,8237.21,2024-10-16 15:44:00
1716,340,completed,1302.28,2024-10-26 21:32:00
1717,758,completed,7045.57,2024-09-21 04:35:00
1718,759,returned,1450.39,2024-12-11 20:54:00
1719,159,cancelled,6319.57,2024-01-04 15:39:00
1720,705,pending,1235.62,2024-01-01 04:38:00
1721,902,completed,5246.24,2024-05-06 06:06:00
1722,486,completed,8343.99,2024-08-15 12:03:00
1723,949,completed,3069.25,2024-09-04 05:52:00
1724,241,cancelled,8234.7,2024-12-14 14:54:00
1725,674,completed,4380.3,2024-11-21 00:11:00
1726,146,pending,1790.68,2024-12-24 17:12:00
1727,488,returned,2971.36,2024-12-07 03:37:00
1728,505,cancelled,6710.23,2024-07-19 12:44:00
1729,820,completed,4693.24,2024-08-05 04:01:00
1730,291,returned,1289.25,2024-07-18 00:37:00
1731,311,completed,6486.58,2024-12-02 19:28:00
1732,44,cancelled,9631.69,2024-08-27 23:29:00
1733,284,completed,9819.36,2024-07-02 16:54:00
1734,882,pending,3553.46,2024-12-27 16:24:00
1735,526,completed,1827.52,2024-03-18 11:41:00
1736,737,cancelled,4648.87,2024-03-12 08:50:00
1737,781,cancelled,9242.42,2024-02-04 20:30:00
1738,386,returned,6097.83,2024-04-02 18:45:00
1739,950,cancelled,1381.28,2024-06-14 18:37:00
1740,357,returned,768.94,2024-01-16 23:10:00
1741,238,completed,6686.08,2024-09-12 21:30:00
1742,332,pending,9815.15,2024-05-01 03:57:00
1743,902,pending,7308.82,2024-07-15 13:59:00
1744,66,completed,6157.85,2024-02-28 01:54:00
1745,768,completed,4471.13,2024-07-10 19:40:00
1746,861,completed,9243.15,2024-06-13 03:44:00
1747,461,returned,1418.84,2024-11-22 18:35:00
1748,205,pending,2599.7,2024-08-12 21:18:00
1749,231,pending,7447.32,2024-08-10 16:51:00
1750,809,pending,951.58,2024-01-13 20:42:00
1751,99,pending,429.07,2024-03-12 00:23:00
1752,793,returned,5726.12,2024-02-06 10:11:00
1753,699,returned,1982.36,2024-04-16 18:52:00
1754,486,cancelled,3629.2,2024-10-13 04:51:00
1755,69,returned,4332.37,2024-07-11 02:36:00
1756,81,pending,7845.63,2024-06-01 03:07:00
1757,511,pending,609.64,2024-10-03 10:01:00
1758,230,cancelled,9230.51,2024-05-08 12:45:00
1759,367,completed,8737.18,2024-03-21 09:04:00
1760,548,pending,8546.63,2024-11-08 16:19:00
1761,409,completed,5504.82,2024-02-26 18:30:00
1762,960,cancelled,6567.0,2024-01-17 10:26:00
1763,268,pending,3411.96,2024-01-31 04:13:00
1764,561,cancelled,9249.33,2024-12-05 01:15:00
1765,506,completed,8076.05,2024-10-15 19:44:00
1766,856,completed,3523.87,2024-02-06 13:38:00
1767,758,completed,8886.43,2024-09-02 04:17:00
1768,741,completed,1130.21,2024-09-11 16:14:00
1769,666,cancelled,4372.0,2024-06-04 07:01:00
1770,954,completed,360.9,2024-04-10 17:38:00
1771,881,returned,6851.22,2024-01-10 17:30:00
1772,54,returned,7680.25,2024-12-22 04:27:00
1773,719,returned,5540.49,2024-02-29 14:07:00
1774,919,cancelled,3582.71,2024-06-24 13:58:00
1775,60,pending,2397.13,2024-10-28 00:14:00
1776,423,completed,9910.29,2024-01-08 23:15:00
1777,833,completed,858.46,2024-03-05 14:11:00
1778,290,completed,3209.85,2024-11-04 20:56:00
1779,251,cancelled,1384.19,2024-07-22 15:42:00
1780,126,completed,856.14,2024-10-05 06:31:00
1781,723,cancelled,8986.64,2024-04-22 14:45:00
1782,310,cancelled,7824.06,2024-05-29 20:15:00
1783,540,cancelled,3256.7,2024-10-04 16:06:00
1784,56,cancelled,9014.21,2024-12-27 19:31:00
1785,287,completed,2115.19,2024-03-11 16:14:00
1786,313,pending,1315.21,2024-03-13 01:15:00
1787,716,returned,6534.09,2024-08-20 03:01:00
1788,511,completed,2775.96,2024-10-28 12:19:00
1789,848,completed,691.23,2024-11-08 12:31:00
1790,20,returned,3908.17,2024-01-23 07:13:00
1791,389,pending,6633.26,2024-09-29 01:42:00
1792,313,completed,5461.34,2024-06-27 00:58:00
1793,624,cancelled,9234.72,2024-05-14 18:13:00
1794,776,completed,3475.35,2024-11-14 13:55:00
1795,438,completed,8093.23,2024-10-10 12:46:00
1796,955,cancelled,8599.29,2024-09-30 14:27:00
1797,587,cancelled,1709.23,2024-07-14 14:47:00
1798,947,pending,1405.54,2024-01-08 08:51:00
1799,699,cancelled,946.81,2024-05-07 17:18:00
1800,346,returned,482.2,2024-05-20 11:17:00
1801,676,cancelled,7846.02,2024-11-07 00:07:00
1802,315,cancelled,8376.4,2024-04-01 14:29:00
1803,18,returned,187.82,2024-01-19 11:30:00
1804,654,pending,4145.25,2024-10-23 02:17:00
1805,919,cancelled,9537.6,2024-08-13 05:16:00
1806,785,cancelled,2669.45,2024-09-10 04:14:00
1807,646,pending,1554.33,2024-11-12 20:03:00
1808,239,completed,6580.55,2024-04-04 21:32:00
1809,882,returned,5840.92,2024-01-22 17:45:00
1810,234,completed,9521.87,2024-05-12 08:01:00
1811,695,cancelled,5450.37,2024-01-23 19:15:00
1812,359,completed,867.04,2024-08-15 03:32:00
1813,80,pending,2120.01,2024-10-19 11:53:00
1814,843,returned,806.79,2024-08-06 09:09:00
1815,26,cancelled,6108.97,2024-07-03 10:26:00
1816,919,cancelled,4759.78,2024-05-30 19:01:00
1817,165,cancelled,541.64,2024-03-17 18:01:00
1818,109,pending,8099.54,2024-09-18 22:49:00
1819,760,cancelled,9405.4,2024-07-12 18:02:00
1820,673,pending,3872.79,2024-11-28 02:04:00
1821,982,pending,5697.48,2024-10-21 20:35:00
1822,752,returned,5435.78,2024-03-03 16:51:00
1823,53,returned,6626.06,2024-09-23 14:20:00
1824,276,pending,8376.49,2024-05-30 07:21:00
1825,249,cancelled,2385.82,2024-06-10 23:07:00
1826,710,pending,4505.57,2024-07-28 11:05:00
1827,361,completed,9154.89,2024-11-30 15:38:00
1828,236,returned,7884.41,2024-04-27 18:52:00
1829,847,pending,9264.6,2024-05-05 13:43:00
1830,599,pending,6094.9,2024-05-26 10:20:00
1831,121,completed,4144.18,2024-09-15 04:36:00
1832,507,pending,9008.74,2024-08-20 00:10:00
1833,124,returned,2707.42,2024-10-10 22:59:00
1834,482,completed,1351.34,2024-01-18 13:01:00
1835,707,pending,9900.34,2024-03-08 16:55:00
1836,543,returned,9052.18,2024-06-30 04:25:00
1837,714,pending,7148.64,2024-03-01 10:57:00
1838,845,cancelled,5955.63,2024-11-11 03:46:00
1839,47,completed,7413.61,2024-06-30 14:58:00
1840,419,returned,7432.91,2024-08-11 09:48:00
1841,489,pending,7361.09,2024-10-28 16:05:00
1842,156,completed,5976.18,2024-07-08 21:41:00
1843,465,returned,3272.33,2024-03-31 16:46:00
1844,603,cancelled,9453.2,2024-02-19 07:19:00
1845,506,cancelled,578.05,2024-09-22 16:37:00
1846,521,returned,2924.05,2024-07-15 10:48:00
1847,183,pending,515.15,2024-04-17 13:33:00
1848,285,cancelled,1084.72,2024-05-25 05:07:00
1849,295,cancelled,4917.69,2024-04-24 05:18:00
1850,962,cancelled,9889.18,2024-02-24 07:42:00
1851,286,pending,1050.16,2024-10-09 16:48:00
1852,173,completed,6024.08,2024-01-21 17:34:00
1853,819,pending,165.98,2024-01-14 11:13:00
1854,289,returned,7347.69,2024-09-23 04:53:00
1855,465,cancelled,9188.15,2024-12-27 03:28:00
1856,911,returned,4983.23,2024-02-14 04:17:00
1857,750,completed,9687.55,2024-02-10 23:50:00
1858,228,completed,3338.45,2024-09-16 10:17:00
1859,465,completed,7097.42,2024-06-10 01:27:00
1860,103,cancelled,1984.95,2024-10-12 21:53:00
1861,899,completed,9496.91,2024-11-17 00:15:00
1862,141,returned,8733.94,2024-04-22 21:12:00
1863,272,returned,1599.19,2024-04-05 23:31:00
1864,290,pending,2065.87,2024-02-15 16:54:00
1865,741,pending,131.66,2024-02-04 15:35:00
1866,626,pending,7128.91,2024-01-20 13:44:00
1867,270,returned,6347.16,2024-04-30 20:22:00
1868,496,pending,8791.11,2024-04-28 09:42:00
1869,497,returned,7987.79,2024-07-19 19:22:00
1870,557,returned,3024.63,2024-04-22 03:56:00
1871,919,cancelled,4253.98,2024-08-16 10:15:00
1872,679,returned,1246.61,2024-08-25 10:42:00
1873,117,cancelled,6999.99,2024-12-26 04:49:00
1874,904,returned,8417.2,2024-09-07 19:26:00
1875,704,pending,386.73,2024-05-17 16:13:00
1876,912,returned,701.95,2024-06-14 08:43:00
1877,326,returned,3974.65,2024-08-14 13:25:00
1878,267,completed,2756.34,2024-04-22 10:40:00
1879,839,completed,3154.26,2024-07-28 07:36:00
1880,897,pending,5406.53,2024-11-16 03:39:00
1881,626,cancelled,1379.23,2024-10-03 00:46:00
1882,22,returned,993.5,2024-12-26 10:58:00
1883,362,completed,6583.82,2024-09-22 06:23:00
1884,549,pending,9853.65,2024-10-01 12:55:00
1885,736,pending,2972.86,2024-03-23 11:21:00
1886,424,pending,5574.22,2024-05-07 00:02:00
1887,866,completed,7575.71,2024-09-26 03:32:00
1888,408,returned,518.62,2024-05-24 09:01:00
1889,236,pending,434.4,2024-03-04 12:41:00
1890,411,pending,8201.13,2024-05-18 02:04:00
1891,76,returned,299.53,2024-10-04 19:58:00
1892,156,completed,7385.15,2024-07-19 06:53:00
1893,621,cancelled,7869.24,2024-08-05 16:47:00
1894,24,cancelled,2813.09,2024-04-13 03:16:00
1895,993,returned,3828.15,2024-08-07 02:14:00
1896,991,returned,5653.86,2024-09-04 09:58:00
1897,720,pending,3885.84,2024-09-11 23:25:00
1898,975,cancelled,7650.73,2024-12-31 03:28:00
1899,230,completed,4033.75,2024-04-28 14:23:00
1900,489,completed,6463.9,2024-06-19 04:51:00
1901,646,completed,1044.35,2024-03-27 06:55:00
1902,965,returned,5974.75,2024-02-12 04:25:00
1903,632,returned,5281.72,2024-10-17 07:03:00
1904,786,returned,2595.04,2024-06-08 23:21:00
1905,855,pending,461.45,2024-12-18 18:38:00
1906,417,completed,2754.63,2024-04-17 17:50:00
1907,501,returned,3198.86,2024-11-29 07:20:00
1908,473,returned,5192.87,2024-02-11 03:27:00
1909,717,completed,3819.29,2024-01-07 05:33:00
1910,767,completed,1745.35,2024-08-12 03:02:00
1911,907,returned,5002.33,2024-11-16 16:31:00
1912,144,returned,4054.12,2024-05-31 03:27:00
1913,302,cancelled,5272.55,2024-11-10 11:36:00
1914,666,pending,1501.02,2024-09-24 21:13:00
1915,823,cancelled,5241.86,2024-05-08 15:29:00
1916,216,cancelled,9278.09,2024-03-10 05:33:00
1917,733,returned,197.23,2024-08-01 05:09:00
1918,482,completed,9933.77,2024-01-03 09:44:00
1919,193,pending,6971.05,2024-10-02 14:21:00
1920,97,completed,6287.23,2024-10-31 05:04:00
1921,359,pending,3515.08,2024-01-08 06:17:00
1922,292,returned,5886.24,2024-06-05 11:39:00
1923,786,returned,9349.65,2024-10-14 17:41:00
1924,676,pending,867.01,2024-03-19 03:46:00
1925,222,cancelled,1865.42,2024-10-15 03:08:00
1926,817,returned,3368.59,2024-10-30 19:17:00
1927,990,returned,2172.14,2024-01-02 07:13:00
1928,94,pending,1519.0,2024-08-31 00:20:00
1929,80,completed,1456.05,2024-08-13 13:42:00
1930,484,cancelled,3095.33,2024-03-01 07:35:00
1931,403,returned,7761.8,2024-12-27 15:22:00
1932,320,cancelled,5353.79,2024-11-05 06:10:00
1933,969,cancelled,7142.34,2024-08-11 17:28:00
1934,502,cancelled,6885.14,2024-10-12 13:41:00
1935,357,pending,350.43,2024-07-06 14:49:00
1936,687,cancelled,7312.07,2024-04-19 19:35:00
1937,898,pending,3886.33,2024-04-01 23:00:00
1938,201,returned,3673.81,2024-04-09 00:37:00
1939,318,cancelled,1031.67,2024-07-07 08:32:00
1940,944,completed,6107.07,2024-01-18 20:17:00
1941,658,returned,4043.11,2024-12-22 22:16:00
1942,281,completed,9714.29,2024-01-16 22:59:00
1943,483,returned,4953.97,2024-08-30 23:55:00
1944,664,completed,478.12,2024-01-15 19:57:00
1945,731,pending,7085.83,2024-03-31 04:05:00
1946,430,completed,654.88,2024-11-22 22:03:00
1947,322,completed,8593.11,2024-05-22 06:41:00
1948,629,completed,3393.38,2024-12-10 10:57:00
1949,727,pending,9066.68,2024-10-27 23:23:00
1950,529,completed,9411.4,2024-07-25 13:53:00
1951,684,completed,743.05,2024-09-13 04:46:00
1952,274,completed,1808.59,2024-01-23 08:38:00
1953,204,returned,1812.39,2024-01-02 09:17:00
1954,575,cancelled,1265.37,2024-08-26 18:53:00
1955,714,completed,5705.27,2024-08-25 02:07:00
1956,941,completed,1906.76,2024-02-14 05:20:00
1957,606,completed,7690.55,2024-01-06 06:40:00
1958,384,returned,904.62,2024-05-06 09:53:00
1959,698,pending,7499.34,2024-03-08 09:03:00
1960,389,cancelled,1862.24,2024-03-12 18:20:00
1961,424,pending,8369.23,2024-05-19 06:11:00
1962,303,cancelled,7005.83,2024-05-15 02:31:00
1963,364,cancelled,3553.71,2024-11-24 16:28:00
1964,850,pending,463.64,2024-10-26 12:09:00
1965,551,pending,9938.18,2024-08-10 11:41:00
1966,831,cancelled,2153.72,2024-12-24 16:35:00
1967,850,cancelled,998.5,2024-04-17 08:13:00
1968,479,cancelled,411.34,2024-02-29 16:42:00
1969,647,pending,4804.58,2024-08-27 18:20:00
1970,382,returned,6617.22,2024-01-18 10:44:00
1971,108,cancelled,8706.36,2024-01-05 05:26:00
1972,487,cancelled,3433.05,2024-02-21 05:58:00
1973,367,cancelled,1711.18,2024-10-06 05:48:00
1974,23,returned,8111.29,2024-08-21 18:36:00
1975,712,returned,7336.45,2024-08-30 07:16:00
1976,741,cancelled,6049.33,2024-09-04 21:25:00
1977,308,completed,9710.58,2024-04-29 16:06:00
1978,432,returned,7763.32,2024-10-22 12:37:00
1979,30,pending,5170.82,2024-06-02 19:44:00
1980,966,pending,9519.79,2024-10-17 04:08:00
1981,680,cancelled,7906.84,2024-01-28 02:19:00
1982,812,pending,8034.75,2024-08-22 12:10:00
1983,472,completed,6620.23,2024-04-12 05:19:00
1984,315,completed,1927.48,2024-04-14 13:05:00
1985,742,pending,1625.97,2024-10-11 11:00:00
1986,489,pending,3512.65,2024-08-29 17:43:00
1987,404,pending,9137.05,2024-12-08 12:53:00
1988,475,pending,7654.26,2024-02-19 12:08:00
1989,326,pending,4058.85,2024-06-16 09:52:00
1990,691,returned,6009.69,2024-09-30 02:22:00
1991,501,completed,2294.77,2024-11-07 05:49:00
1992,241,cancelled,3686.58,2024-09-13 00:39:00
1993,614,returned,9154.4,2024-11-26 07:08:00
1994,512,pending,538.05,2024-06-03 13:05:00
1995,348,returned,6575.04,2024-08-05 04:18:00
1996,319,returned,6785.2,2024-09-03 01:16:00
1997,982,returned,1877.23,2024-07-22 21:33:00
1998,855,completed,4702.73,2024-02-12 11:43:00
1999,751,completed,6593.1,2024-07-26 00:10:00
2000,327,pending,5789.35,2024-07-15 21:29:00
2001,12,returned,6572.79,2024-12-09 12:27:00
2002,790,completed,3099.25,2024-05-12 23:40:00
2003,119,returned,5070.41,2024-08-30 22:21:00
2004,865,cancelled,1205.55,2024-04-01 13:34:00
2005,778,returned,8716.11,2024-02-10 04:00:00
2006,346,cancelled,2056.37,2024-11-10 23:55:00
2007,466,returned,580.58,2024-05-24 01:07:00
2008,889,returned,4656.48,2024-01-26 19:43:00
2009,379,cancelled,4314.46,2024-12-11 09:49:00
2010,839,completed,5473.21,2024-04-01 09:22:00
2011,428,completed,4523.02,2024-06-01 20:02:00
2012,611,completed,3636.72,2024-01-19 17:47:00
2013,406,pending,1834.81,2024-09-30 03:08:00
2014,745,pending,6365.91,2024-08-08 08:22:00
2015,996,returned,6921.02,2024-05-04 23:52:00
2016,537,returned,502.35,2024-06-16 11:02:00
2017,151,completed,3880.94,2024-02-10 10:59:00
2018,653,cancelled,4283.05,2024-01-12 05:47:00
2019,264,completed,8384.85,2024-08-09 03:50:00
2020,197,cancelled,9949.69,2024-11-11 16:34:00
2021,875,pending,6973.15,2024-01-26 11:36:00
2022,485,pending,7631.12,2024-08-11 08:47:00
2023,706,pending,2840.85,2024-12-09 01:38:00
2024,409,pending,6814.26,2024-05-19 00:26:00
2025,213,completed,7842.3,2024-12-02 04:17:00
2026,274,returned,6030.89,2024-11-21 10:06:00
2027,227,pending,278.92,2024-06-15 07:04:00
2028,627,cancelled,7308.82,2024-11-07 14:37:00
2029,431,cancelled,5460.43,2024-08-31 17:00:00
2030,352,cancelled,3264.46,2024-08-15 04:29:00
2031,875,returned,2185.31,2024-12-23 05:43:00
2032,400,cancelled,4089.09,2024-12-04 18:05:00
2033,647,returned,5657.12,2024-06-25 02:13:00
2034,766,cancelled,3109.92,2024-06-10 14:43:00
2035,479,completed,1643.41,2024-10-26 05:39:00
2036,361,returned,4212.39,2024-01-12 09:35:00
2037,762,returned,9897.83,2024-07-11 17:08:00
2038,388,completed,1060.1,2024-04-21 06:07:00
2039,585,cancelled,1868.36,2024-03-22 23:25:00
2040,564,returned,3585.04,2024-04-21 13:57:00
2041,614,cancelled,3262.09,2024-07-04 20:06:00
2042,681,cancelled,5072.82,2024-09-29 12:14:00
2043,880,returned,4998.85,2024-08-25 09:52:00
2044,947,returned,1653.98,2024-03-31 12:18:00
2045,4,cancelled,7653.06,2024-12-01 05:43:00
2046,930,completed,3895.2,2024-11-30 13:26:00
2047,421,pending,6400.53,2024-11-12 07:08:00
2048,625,completed,6035.72,2024-07-28 00:20:00
2049,625,pending,1747.94,2024-11-16 15:43:00
2050,94,cancelled,324.92,2024-11-03 20:24:00
2051,566,pending,8518.06,2024-03-23 14:23:00
2052,741,pending,1834.59,2024-12-30 06:20:00
2053,136,cancelled,741.65,2024-01-16 06:36:00
2054,473,returned,2525.97,2024-11-04 14:15:00
2055,816,pending,9730.77,2024-09-13 20:07:00
2056,823,cancelled,8733.65,2024-03-22 07:29:00
2057,740,completed,168.14,2024-01-17 21:43:00
2058,417,returned,8635.47,2024-02-06 13:16:00
2059,905,completed,7186.37,2024-11-06 20:34:00
2060,732,completed,4441.36,2024-01-31 09:51:00
2061,408,completed,3697.4,2024-09-18 20:41:00
2062,451,returned,7895.49,2024-02-23 04:54:00
2063,269,completed,7247.74,2024-07-06 13:42:00
2064,348,pending,9138.45,2024-09-04 06:16:00
2065,100,cancelled,6456.15,2024-02-07 14:57:00
2066,727,returned,7549.77,2024-05-13 10:18:00
2067,706,returned,3373.55,2024-08-18 22:16:00
2068,582,cancelled,5984.84,2024-03-12 04:33:00
2069,296,completed,2288.11,2024-07-08 18:23:00
2070,731,cancelled,3135.96,2024-03-22 18:40:00
2071,313,returned,7159.48,2024-12-10 09:09:00
2072,762,pending,1550.61,2024-05-29 12:16:00
2073,653,pending,377.25,2024-04-18 18:19:00
2074,152,completed,2668.27,2024-09-17 23:55:00
2075,530,returned,4822.05,2024-03-28 11:41:00
2076,160,cancelled,5281.04,2024-07-12 15:41:00
2077,174,returned,1836.33,2024-07-13 00:42:00
2078,970,completed,3489.43,2024-06-07 06:14:00
2079,154,cancelled,6125.55,2024-03-02 20:12:00
2080,366,returned,4647.28,2024-11-22 00:53:00
2081,765,pending,7439.64,2024-07-05 21:02:00
2082,409,completed,9525.08,2024-09-16 02:17:00
2083,567,completed,9707.33,2024-01-29 14:36:00
2084,536,pending,2522.45,2024-04-03 22:59:00
2085,667,pending,2360.57,2024-08-21 05:02:00
2086,624,cancelled,5564.56,2024-02-16 23:12:00
2087,751,completed,9070.8,2024-03-08 16:19:00
2088,63,pending,2353.1,2024-10-26 18:30:00
2089,476,completed,5415.64,2024-01-27 10:50:00
2090,650,completed,2044.62,2024-02-29 14:05:00
2091,488,pending,1088.77,2024-10-28 06:38:00
2092,499,cancelled,5736.36,2024-10-24 13:55:00
2093,927,completed,7227.82,2024-08-14 20:12:00
